Number of clicks on similar products,Number of similar products purchased so far,Average rating given to similar products,Gender,Median purchasing price (in rupees),Rating of the product,Brand of the product,Customer review sentiment score (overall),Price of the product,Holiday,Season,Geographical locations,Probability for the product to be recommended to the person
0.10909090909090909,0.08333333333333333,0.6,female,0.31216931216931215,0.62,Khadi Essentials,0.7,0.04137235116044399,Yes,winter,mountains,0.45
0.6363636363636364,0.5833333333333334,0.9,female,0.010582010582010581,0.9199999999999999,Allen Solly Woman,0.94,0.016145307769929364,No,summer,plains,0.82
0.32727272727272727,0.2916666666666667,0.82,male,0.042328042328042326,0.86,Whisper,0.825,0.07164480322906155,No,winter,plains,0.7
0.16363636363636364,0.125,0.9400000000000001,female,0.07407407407407407,0.96,Levis Strauss & Co.,0.95,0.12209889001009082,Yes,summer,mountains,0.85
0.4,0.375,0.8,male,0.015873015873015872,0.82,Wakefit,0.86,0.02119071644803229,No,monsoon,coastal,0.65
0.2,0.16666666666666666,0.76,female,0.031746031746031744,0.74,Wild Stone,0.75,0.05146316851664985,Yes,winter,mountains,0.55
0.2909090909090909,0.25,0.8400000000000001,female,0.10052910052910052,0.8800000000000001,Forest Essentials,0.89,0.17255297679112008,No,summer,plains,0.75
0.7272727272727273,0.6666666666666666,0.8800000000000001,male,0.0,0.86,Biovea,0.9099999999999999,0.0,No,monsoon,coastal,0.75
0.5272727272727272,0.4583333333333333,0.86,male,0.026455026455026454,0.9,Johnson & Johnson,0.85,0.04137235116044399,No,summer,plains,0.68
0.23636363636363636,0.20833333333333334,0.74,female,0.25925925925925924,0.78,Pepperfry,0.8,0.4450050454086781,Yes,winter,mountains,0.65
0.14545454545454545,0.125,0.9199999999999999,female,0.037037037037037035,0.9400000000000001,U.S. Polo Assn. Women,0.925,0.0615539858728557,No,summer,plains,0.82
0.6545454545454545,0.5833333333333334,0.9,male,0.15343915343915343,0.96,Wildcraft,0.96,0.26337033299697277,Yes,winter,mountains,0.88
0.38181818181818183,0.3333333333333333,0.8400000000000001,female,0.031746031746031744,0.86,Manyavar Mohey,0.89,0.05146316851664985,No,summer,plains,0.72
0.8181818181818182,0.75,0.96,male,0.10052910052910052,0.9400000000000001,Lee,0.9,0.17255297679112008,No,winter,plains,0.75
0.18181818181818182,0.16666666666666666,0.78,male,0.015873015873015872,0.76,Sugar Cosmetics,0.725,0.02119071644803229,Yes,summer,plains,0.4
0.4909090909090909,0.4166666666666667,0.82,female,0.047619047619047616,0.8400000000000001,Forest Essentials,0.8400000000000001,0.08173562058526741,No,winter,mountains,0.62
0.3090909090909091,0.2916666666666667,0.7,male,0.042328042328042326,0.74,Streax,0.775,0.07164480322906155,Yes,summer,plains,0.5
0.6,0.5416666666666666,0.9199999999999999,female,0.07407407407407407,0.9,Himalaya Liv.52,0.875,0.13218970736629668,No,monsoon,coastal,0.78
0.09090909090909091,0.08333333333333333,0.64,male,0.026455026455026454,0.6599999999999999,Allen Solly Woman,0.7,0.04137235116044399,Yes,winter,mountains,0.45
0.7090909090909091,0.625,0.9400000000000001,male,0.0,0.9199999999999999,Moov,0.925,0.0,No,summer,plains,0.82
0.43636363636363634,0.375,0.8800000000000001,female,0.10052910052910052,0.9,Head Hunters,0.95,0.17255297679112008,Yes,winter,plains,0.88
0.21818181818181817,0.16666666666666666,0.76,male,0.021164021164021163,0.74,Libram,0.81,0.03128153380423814,No,summer,plains,0.6
0.7454545454545455,0.6666666666666666,0.86,female,0.15343915343915343,0.8800000000000001,Wakefit,0.86,0.2734611503531786,Yes,winter,mountains,0.75
0.34545454545454546,0.2916666666666667,0.78,male,0.037037037037037035,0.8,Vero Moda,0.75,0.0615539858728557,No,summer,plains,0.45
0.5454545454545454,0.4583333333333333,0.9,female,0.047619047619047616,0.9199999999999999,PUMA,0.9099999999999999,0.08173562058526741,No,winter,mountains,0.78
0.2545454545454545,0.20833333333333334,0.72,male,0.031746031746031744,0.7,Pepe Jeans London,0.7,0.05146316851664985,Yes,summer,plains,0.35
0.509090909090909,0.4166666666666667,0.96,male,0.07407407407407407,0.9400000000000001,Godrej Interio,0.875,0.13218970736629668,No,monsoon,coastal,0.7
0.14545454545454545,0.125,0.6599999999999999,female,0.31216931216931215,0.7,Zandu,0.675,0.04641775983854692,Yes,winter,mountains,0.3
0.45454545454545453,0.375,0.8400000000000001,male,0.005291005291005291,0.8800000000000001,Lee Cooper,0.8400000000000001,0.010090817356205853,No,summer,plains,0.65
0.6363636363636364,0.5833333333333334,0.9199999999999999,female,0.047619047619047616,0.9400000000000001,Manyavar Mohey,0.94,0.08678102926337034,No,winter,mountains,0.85
0.16363636363636364,0.16666666666666666,0.82,female,0.015873015873015872,0.86,Lakme Ayurveda,0.86,0.02119071644803229,No,summer,plains,0.68
0.36363636363636365,0.3333333333333333,0.74,male,0.042328042328042326,0.78,Patanjali Ayurved (Health Care),0.775,0.07164480322906155,Yes,winter,plains,0.5
0.2909090909090909,0.25,0.76,female,0.031746031746031744,0.8,Lijoba,0.81,0.05146316851664985,No,summer,plains,0.6
0.5818181818181818,0.5,0.8800000000000001,male,0.10052910052910052,0.9,Max,0.9,0.17255297679112008,Yes,winter,plains,0.78
0.18181818181818182,0.125,0.8,female,0.026455026455026454,0.82,Head Hunters,0.875,0.04137235116044399,No,summer,plains,0.72
0.43636363636363634,0.375,0.9199999999999999,male,0.047619047619047616,0.9400000000000001,Flying Machine,0.94,0.08173562058526741,No,winter,mountains,0.85
0.12727272727272726,0.08333333333333333,0.7,female,0.25925925925925924,0.74,Dettol,0.7,0.4450050454086781,Yes,summer,coastal,0.45
0.7090909090909091,0.625,0.9800000000000001,male,0.010582010582010581,0.96,Flying Machine,0.96,0.01917255297679112,No,monsoon,coastal,0.88
0.32727272727272727,0.2916666666666667,0.86,female,0.042328042328042326,0.8800000000000001,Wildcraft,0.89,0.07164480322906155,No,summer,plains,0.75
0.5272727272727272,0.4583333333333333,0.9400000000000001,male,0.07407407407407407,0.9199999999999999,Sugar Cosmetics,0.9099999999999999,0.13218970736629668,Yes,winter,mountains,0.8
0.23636363636363636,0.20833333333333334,0.72,female,0.015873015873015872,0.7,Streax,0.75,0.02119071644803229,No,summer,plains,0.45
0.4727272727272727,0.4166666666666667,0.82,male,0.037037037037037035,0.86,Wild Stone,0.85,0.0615539858728557,No,winter,plains,0.68
0.14545454545454545,0.125,0.8400000000000001,male,0.10052910052910052,0.8800000000000001,Kama Ayurveda,0.875,0.18264379414732593,Yes,summer,mountains,0.72
0.6181818181818182,0.5416666666666666,0.9,female,0.0,0.9199999999999999,Dettol,0.95,0.0,No,monsoon,coastal,0.88
0.38181818181818183,0.3333333333333333,0.78,female,0.031746031746031744,0.82,Allen Solly Woman,0.825,0.05146316851664985,No,summer,plains,0.62
0.8181818181818182,0.75,0.96,male,0.10052910052910052,0.9400000000000001,Pepperfry,0.9099999999999999,0.17255297679112008,Yes,winter,plains,0.8
0.18181818181818182,0.16666666666666666,0.74,male,0.021164021164021163,0.78,Whisper,0.775,0.03128153380423814,No,summer,plains,0.5
0.4909090909090909,0.4166666666666667,0.86,female,0.07407407407407407,0.9,Manyavar Mohey,0.86,0.13218970736629668,Yes,winter,mountains,0.68
0.2727272727272727,0.25,0.76,female,0.25925925925925924,0.8,Moov,0.725,0.4450050454086781,No,summer,coastal,0.4
0.5636363636363636,0.5,0.9199999999999999,male,0.010582010582010581,0.9,Flying Machine,0.925,0.01917255297679112,No,monsoon,coastal,0.82
0.10909090909090909,0.08333333333333333,0.6599999999999999,male,0.037037037037037035,0.7,SleepyCat,0.7,0.0615539858728557,No,winter,plains,0.35
0.6909090909090909,0.625,0.9800000000000001,female,0.047619047619047616,0.96,Wildcraft,0.95,0.08173562058526741,Yes,summer,mountains,0.88
0.34545454545454546,0.2916666666666667,0.74,female,0.10052910052910052,0.76,Patanjali Ayurved (Health Care),0.79,0.18264379414732593,No,winter,plains,0.55
0.4,0.2916666666666667,0.8400000000000001,male,0.047619047619047616,0.9199999999999999,Lakme Ayurveda,0.9,0.0615539858728557,No,summer,plains,0.85
0.14545454545454545,0.08333333333333333,0.78,female,0.010582010582010581,0.64,Flying Machine,0.4,0.1927346115035318,Yes,winter,plains,0.45
0.6363636363636364,0.5833333333333334,0.9400000000000001,male,0.25925925925925924,0.96,Urban Ladder,0.95,0.8990918264379415,Yes,monsoon,mountains,0.95
0.21818181818181817,0.20833333333333334,0.9,female,0.10052910052910052,0.78,Dove Hair,0.75,0.29364278506559033,No,spring,plains,0.65
0.7818181818181819,0.75,0.9800000000000001,male,0.5238095238095238,0.9400000000000001,Patanjali Ayurved (Health Care),0.85,0.39455095862764883,No,winter,plains,0.75
0.09090909090909091,0.041666666666666664,0.62,female,0.0,0.5,Manyavar Mohey,0.09999999999999998,0.07164480322906155,Yes,summer,coastal,0.15
0.5272727272727272,0.4166666666666667,0.8800000000000001,male,0.15343915343915343,0.8400000000000001,Wildcraft,0.8,0.5963673057517659,No,monsoon,mountains,0.8
0.3090909090909091,0.16666666666666666,0.76,female,0.047619047619047616,0.72,Pepe Jeans London,0.45,0.0615539858728557,No,summer,plains,0.4
0.6909090909090909,0.6666666666666666,0.9199999999999999,male,0.36507936507936506,0.9800000000000001,Allen Solly Woman,0.975,1.0,Yes,winter,mountains,0.9
0.05454545454545454,0.0,0.44000000000000006,female,0.0,0.36,Johnson & Johnson,0.04999999999999999,0.011099899091826439,No,summer,coastal,0.05
0.45454545454545453,0.375,0.82,male,0.021164021164021163,0.76,Head & Shoulders,0.65,0.39455095862764883,No,winter,plains,0.7
0.18181818181818182,0.125,0.7,female,0.10052910052910052,0.6799999999999999,Pepperfry,0.35,0.04137235116044399,No,spring,plains,0.5
0.8545454545454545,0.7916666666666666,0.96,male,0.4708994708994709,0.9,Dettol,0.925,0.798183652875883,No,winter,mountains,0.85
0.03636363636363636,0.0,0.3,female,0.0,0.24,Libram,0.025000000000000022,0.0010090817356205853,No,summer,coastal,0.025
0.5636363636363636,0.5,0.86,male,0.20634920634920634,0.86,Lijoba,0.7,0.29364278506559033,No,monsoon,mountains,0.75
0.2545454545454545,0.25,0.74,female,0.010582010582010581,0.62,Max,0.25,0.09182643794147326,No,spring,plains,0.55
0.7272727272727273,0.7083333333333334,0.9400000000000001,male,0.31216931216931215,0.9199999999999999,Fastrack,0.875,0.6972754793138244,Yes,monsoon,mountains,0.9
0.10909090909090909,0.041666666666666664,0.5,female,0.005291005291005291,0.44000000000000006,Wakefit,0.15000000000000002,0.05146316851664985,No,spring,plains,0.3
0.34545454545454546,0.3333333333333333,0.8,male,0.31216931216931215,0.8800000000000001,Kama Ayurveda,0.6,0.4954591321897074,Yes,winter,mountains,0.8
0.01818181818181818,0.0,0.2,female,0.0,0.2,Biovea,0.0,0.0010090817356205853,No,summer,coastal,0.0
0.6181818181818182,0.625,0.9,male,0.41798941798941797,0.96,Urban Ladder,0.95,0.8990918264379415,Yes,winter,mountains,0.95
0.16363636363636364,0.08333333333333333,0.6599999999999999,female,0.015873015873015872,0.5599999999999999,The Moms Co.,0.3,0.07164480322906155,No,spring,plains,0.45
0.7636363636363637,0.6666666666666666,0.9800000000000001,male,0.36507936507936506,0.9400000000000001,Himalaya Liv.52,0.9,0.8990918264379415,Yes,monsoon,mountains,0.95
0.07272727272727272,0.0,0.4,female,0.0,0.3,Manyavar Mohey,0.07500000000000001,0.011099899091826439,No,summer,coastal,0.03
0.509090909090909,0.4583333333333333,0.8400000000000001,male,0.10052910052910052,0.74,Streax,0.55,0.1927346115035318,No,winter,plains,0.6
0.32727272727272727,0.2916666666666667,0.82,female,0.031746031746031744,0.8800000000000001,Khadi Essentials,0.4,0.07164480322906155,No,summer,plains,0.6
0.6727272727272727,0.625,0.9199999999999999,male,0.31216931216931215,0.9400000000000001,Patanjali Ayurved (Health Care),0.85,0.4954591321897074,Yes,winter,mountains,0.8
0.09090909090909091,0.08333333333333333,0.5599999999999999,female,0.0,0.42000000000000004,Flying Machine,0.2,0.02119071644803229,No,spring,plains,0.25
0.41818181818181815,0.4166666666666667,0.78,male,0.10052910052910052,0.7,Lee,0.45,0.1927346115035318,No,winter,plains,0.55
0.8363636363636363,0.75,0.96,male,0.4708994708994709,0.9800000000000001,Dettol,0.95,1.0,Yes,winter,mountains,0.95
0.05454545454545454,0.041666666666666664,0.3,female,0.0,0.24,Manyavar Mohey,0.04999999999999999,0.0010090817356205853,No,summer,coastal,0.025
0.5454545454545454,0.5,0.86,male,0.20634920634920634,0.82,Lijoba,0.65,0.29364278506559033,No,monsoon,mountains,0.7
0.2727272727272727,0.25,0.72,female,0.021164021164021163,0.6,Max,0.3,0.07164480322906155,No,spring,plains,0.45
0.7090909090909091,0.6666666666666666,0.9400000000000001,male,0.36507936507936506,0.96,Fastrack,0.9,0.798183652875883,Yes,monsoon,mountains,0.9
0.01818181818181818,0.0,0.2,female,0.0,0.2,Biovea,0.0,0.0010090817356205853,No,summer,coastal,0.0
0.4727272727272727,0.4583333333333333,0.8,male,0.15343915343915343,0.78,Johnson & Johnson,0.55,0.29364278506559033,No,winter,plains,0.65
0.2,0.16666666666666666,0.6799999999999999,female,0.010582010582010581,0.54,Wakefit,0.25,0.04137235116044399,No,spring,plains,0.4
0.8,0.7083333333333334,0.96,male,0.41798941798941797,0.9199999999999999,Urban Ladder,0.925,0.8990918264379415,Yes,winter,mountains,0.95
0.07272727272727272,0.041666666666666664,0.4,female,0.005291005291005291,0.36,Manyavar Mohey,0.07500000000000001,0.011099899091826439,No,summer,coastal,0.03
0.5818181818181818,0.5416666666666666,0.8800000000000001,male,0.25925925925925924,0.9,Dettol,0.8,0.5963673057517659,No,monsoon,mountains,0.8
0.23636363636363636,0.20833333333333334,0.7,female,0.031746031746031744,0.64,Pepperfry,0.35,0.08173562058526741,No,spring,plains,0.5
0.7454545454545455,0.7083333333333334,0.9800000000000001,male,0.36507936507936506,0.96,Himalaya Liv.52,0.925,0.798183652875883,Yes,monsoon,mountains,0.95
0.12727272727272726,0.08333333333333333,0.44000000000000006,female,0.0,0.38,Libram,0.15000000000000002,0.02119071644803229,No,summer,coastal,0.15
0.5272727272727272,0.5,0.86,male,0.20634920634920634,0.8400000000000001,Lijoba,0.7,0.29364278506559033,No,monsoon,mountains,0.7
0.2909090909090909,0.2916666666666667,0.76,female,0.026455026455026454,0.6599999999999999,Pepe Jeans London,0.4,0.09182643794147326,No,spring,plains,0.55
0.6909090909090909,0.6666666666666666,0.9400000000000001,male,0.36507936507936506,0.9800000000000001,Allen Solly Woman,0.95,1.0,Yes,winter,mountains,0.9
0.03636363636363636,0.0,0.2,female,0.0,0.2,Biovea,0.0,0.0010090817356205853,No,summer,coastal,0.0
0.4909090909090909,0.4583333333333333,0.82,male,0.20634920634920634,0.76,Head & Shoulders,0.6,0.39455095862764883,No,winter,plains,0.7
0.16363636363636364,0.125,0.64,female,0.015873015873015872,0.58,The Moms Co.,0.3,0.07164480322906155,No,spring,plains,0.45
0.8727272727272727,0.7916666666666666,0.9800000000000001,male,0.5238095238095238,0.9199999999999999,Dettol,0.95,0.8990918264379415,Yes,winter,mountains,0.95
0.10909090909090909,0.041666666666666664,0.5,female,0.005291005291005291,0.44000000000000006,Wakefit,0.2,0.05146316851664985,No,spring,plains,0.3
0.6181818181818182,0.5833333333333334,0.9,male,0.41798941798941797,0.96,Urban Ladder,0.95,0.8990918264379415,Yes,winter,mountains,0.95
0.18181818181818182,0.16666666666666666,0.6599999999999999,female,0.021164021164021163,0.5599999999999999,The Moms Co.,0.25,0.08173562058526741,No,spring,plains,0.4
0.8181818181818182,0.75,0.96,male,0.4708994708994709,0.9800000000000001,Dettol,0.95,1.0,Yes,winter,mountains,0.95
0.14545454545454545,0.08333333333333333,0.5599999999999999,female,0.005291005291005291,0.42000000000000004,Flying Machine,0.15000000000000002,0.02119071644803229,No,spring,plains,0.25
0.6,0.5416666666666666,0.8800000000000001,male,0.25925925925925924,0.9,Dettol,0.85,0.5963673057517659,No,monsoon,mountains,0.8
0.21818181818181817,0.20833333333333334,0.6799999999999999,female,0.026455026455026454,0.62,Pepperfry,0.35,0.09182643794147326,No,spring,plains,0.5
0.9090909090909091,0.8333333333333334,1.0,male,0.5238095238095238,0.96,Streax,1.0,1.0,Yes,winter,mountains,1.0
0.38181818181818183,0.375,0.78,female,0.037037037037037035,0.72,Kama Ayurveda,0.45,0.05146316851664985,No,spring,plains,0.55
0.8909090909090909,0.7916666666666666,0.9800000000000001,male,0.5238095238095238,0.96,Himalaya Liv.52,0.95,0.8990918264379415,Yes,monsoon,mountains,0.95
0.2545454545454545,0.25,0.7,female,0.031746031746031744,0.64,Pepperfry,0.3,0.08173562058526741,No,spring,plains,0.5
0.6545454545454545,0.625,0.9,male,0.31216931216931215,0.9400000000000001,Patanjali Ayurved (Health Care),0.9,0.4954591321897074,Yes,winter,mountains,0.85
0.3090909090909091,0.3333333333333333,0.74,female,0.042328042328042326,0.6799999999999999,Max,0.4,0.11200807265388496,No,spring,plains,0.6
0.7818181818181819,0.7083333333333334,0.96,male,0.41798941798941797,0.9400000000000001,Himalaya Liv.52,0.95,0.798183652875883,Yes,winter,mountains,0.95
0.34545454545454546,0.2916666666666667,0.76,female,0.031746031746031744,0.7,Khadi Essentials,0.35,0.0615539858728557,No,spring,plains,0.55
0.6363636363636364,0.5833333333333334,0.9199999999999999,male,0.36507936507936506,0.9800000000000001,Allen Solly Woman,0.975,1.0,Yes,winter,mountains,0.9
0.36363636363636365,0.3333333333333333,0.76,female,0.037037037037037035,0.7,Khadi Essentials,0.4,0.07164480322906155,No,spring,plains,0.6
0.8545454545454545,0.7916666666666666,0.9800000000000001,male,0.5238095238095238,0.9400000000000001,Himalaya Liv.52,0.95,0.8990918264379415,Yes,monsoon,mountains,0.95
0.4,0.4166666666666667,0.8,female,0.037037037037037035,0.74,Kama Ayurveda,0.45,0.0615539858728557,No,spring,plains,0.6
0.7272727272727273,0.6666666666666666,0.9400000000000001,male,0.36507936507936506,0.96,Fastrack,0.925,0.798183652875883,Yes,monsoon,mountains,0.9
0.45454545454545453,0.4583333333333333,0.8400000000000001,female,0.047619047619047616,0.76,Flying Machine,0.45,0.14228052472250252,No,spring,plains,0.6
0.7636363636363637,0.75,0.96,male,0.41798941798941797,0.9199999999999999,Himalaya Liv.52,0.95,0.798183652875883,Yes,monsoon,mountains,0.95
0.12727272727272726,0.125,0.5,female,0.005291005291005291,0.44000000000000006,Wakefit,0.15000000000000002,0.05146316851664985,No,spring,plains,0.3
0.4909090909090909,0.5,0.82,male,0.25925925925925924,0.86,Dettol,0.75,0.4954591321897074,No,monsoon,mountains,0.8
0.8,0.75,0.96,male,0.4708994708994709,0.9400000000000001,Himalaya Liv.52,0.95,0.8990918264379415,Yes,winter,mountains,0.95
0.05454545454545454,0.041666666666666664,0.3,female,0.0,0.26,Manyavar Mohey,0.09999999999999998,0.0010090817356205853,No,summer,coastal,0.025
0.5272727272727272,0.5416666666666666,0.8800000000000001,male,0.20634920634920634,0.82,Lijoba,0.7,0.29364278506559033,No,monsoon,mountains,0.7
0.2909090909090909,0.2916666666666667,0.74,female,0.026455026455026454,0.6599999999999999,Pepe Jeans London,0.4,0.09182643794147326,No,spring,plains,0.55
0.8363636363636363,0.7916666666666666,0.9800000000000001,male,0.5238095238095238,0.96,Dettol,0.95,0.8990918264379415,Yes,winter,mountains,0.95
0.03636363636363636,0.0,0.2,female,0.0,0.22000000000000003,Libram,0.04999999999999999,0.0010090817356205853,No,summer,coastal,0.0
0.5454545454545454,0.5416666666666666,0.9,male,0.25925925925925924,0.9199999999999999,Dettol,0.8,0.5963673057517659,No,monsoon,mountains,0.85
0.23636363636363636,0.25,0.72,female,0.037037037037037035,0.6799999999999999,Pepperfry,0.3,0.10191725529767912,No,spring,plains,0.55
0.8181818181818182,0.7916666666666666,0.9800000000000001,male,0.5238095238095238,0.96,Himalaya Liv.52,0.95,1.0,Yes,monsoon,mountains,0.95
0.14545454545454545,0.125,0.6,female,0.010582010582010581,0.5,Flying Machine,0.2,0.03128153380423814,No,spring,plains,0.35
0.6,0.5833333333333334,0.8800000000000001,male,0.31216931216931215,0.9400000000000001,Patanjali Ayurved (Health Care),0.85,0.4954591321897074,Yes,winter,mountains,0.85
0.2,0.20833333333333334,0.6799999999999999,female,0.026455026455026454,0.6,Pepperfry,0.25,0.10191725529767912,No,spring,plains,0.5
0.8727272727272727,0.8333333333333334,1.0,male,0.5238095238095238,0.9800000000000001,Himalaya Liv.52,0.975,1.0,Yes,winter,mountains,1.0
0.07272727272727272,0.041666666666666664,0.4,female,0.005291005291005291,0.38,Manyavar Mohey,0.09999999999999998,0.011099899091826439,No,summer,coastal,0.03
0.509090909090909,0.5,0.8,male,0.25925925925925924,0.76,Head & Shoulders,0.65,0.4954591321897074,No,monsoon,mountains,0.75
0.2545454545454545,0.2916666666666667,0.76,female,0.031746031746031744,0.7,Pepperfry,0.35,0.11200807265388496,No,spring,plains,0.6
0.7818181818181819,0.75,0.96,male,0.4708994708994709,0.9400000000000001,Himalaya Liv.52,0.95,0.8990918264379415,Yes,winter,mountains,0.95
0.16363636363636364,0.16666666666666666,0.64,female,0.015873015873015872,0.54,The Moms Co.,0.25,0.09182643794147326,No,spring,plains,0.4
0.6181818181818182,0.625,0.9,male,0.41798941798941797,0.9800000000000001,Allen Solly Woman,0.975,1.0,Yes,winter,mountains,0.9
0.21818181818181817,0.25,0.7,female,0.037037037037037035,0.6599999999999999,Pepperfry,0.3,0.10191725529767912,No,spring,plains,0.55
0.8909090909090909,0.8333333333333334,0.9800000000000001,male,0.5238095238095238,0.96,Himalaya Liv.52,0.95,1.0,Yes,monsoon,mountains,0.95
0.09090909090909091,0.08333333333333333,0.45999999999999996,female,0.005291005291005291,0.4,Flying Machine,0.15000000000000002,0.04137235116044399,No,spring,plains,0.3
0.5636363636363636,0.5833333333333334,0.9,male,0.31216931216931215,0.9400000000000001,Patanjali Ayurved (Health Care),0.875,0.5963673057517659,No,monsoon,mountains,0.85
0.2727272727272727,0.3333333333333333,0.78,female,0.042328042328042326,0.72,Max,0.4,0.12209889001009082,No,spring,plains,0.65
0.8545454545454545,0.7916666666666666,0.9800000000000001,male,0.5238095238095238,0.9400000000000001,Himalaya Liv.52,0.95,0.8990918264379415,Yes,monsoon,mountains,0.95
0.18181818181818182,0.20833333333333334,0.6599999999999999,female,0.026455026455026454,0.62,The Moms Co.,0.3,0.10191725529767912,No,spring,plains,0.5
0.6545454545454545,0.6666666666666666,0.9199999999999999,male,0.36507936507936506,0.96,Patanjali Ayurved (Health Care),0.9,0.4954591321897074,Yes,winter,mountains,0.85
0.3090909090909091,0.3333333333333333,0.76,female,0.042328042328042326,0.7,Max,0.4,0.12209889001009082,No,spring,plains,0.6
0.9090909090909091,0.8333333333333334,1.0,male,0.5238095238095238,0.9800000000000001,Streax,1.0,1.0,Yes,winter,mountains,1.0
0.5818181818181818,0.5833333333333334,0.9,male,0.31216931216931215,0.96,Patanjali Ayurved (Health Care),0.9,0.5963673057517659,Yes,winter,mountains,0.9
0.32727272727272727,0.375,0.8,female,0.047619047619047616,0.74,Khadi Essentials,0.45,0.07164480322906155,No,spring,plains,0.6
0.6727272727272727,0.6666666666666666,0.9400000000000001,male,0.36507936507936506,0.96,Patanjali Ayurved (Health Care),0.925,0.5963673057517659,Yes,winter,mountains,0.9
0.34545454545454546,0.3333333333333333,0.76,female,0.037037037037037035,0.72,Khadi Essentials,0.35,0.0615539858728557,No,spring,plains,0.55
0.6909090909090909,0.7083333333333334,0.9400000000000001,male,0.36507936507936506,0.96,Fastrack,0.95,0.798183652875883,Yes,monsoon,mountains,0.95
0.10909090909090909,0.08333333333333333,0.5,female,0.005291005291005291,0.45999999999999996,Wakefit,0.2,0.05146316851664985,No,spring,plains,0.3
0.6363636363636364,0.625,0.9199999999999999,male,0.31216931216931215,0.9800000000000001,Allen Solly Woman,0.975,1.0,Yes,winter,mountains,0.9
0.38181818181818183,0.4166666666666667,0.82,female,0.047619047619047616,0.76,Kama Ayurveda,0.45,0.0615539858728557,No,spring,plains,0.6
0.7090909090909091,0.7083333333333334,0.96,male,0.41798941798941797,0.9400000000000001,Himalaya Liv.52,0.95,0.798183652875883,Yes,winter,mountains,0.95
0.36363636363636365,0.375,0.8,female,0.047619047619047616,0.74,Khadi Essentials,0.4,0.07164480322906155,No,spring,plains,0.6
0.7272727272727273,0.7083333333333334,0.96,male,0.36507936507936506,0.9800000000000001,Allen Solly Woman,0.975,1.0,Yes,winter,mountains,0.9
0.4727272727272727,0.5,0.8400000000000001,female,0.047619047619047616,0.78,Flying Machine,0.45,0.14228052472250252,No,spring,plains,0.6
0.7454545454545455,0.75,0.96,male,0.41798941798941797,0.9400000000000001,Himalaya Liv.52,0.95,0.798183652875883,Yes,monsoon,mountains,0.95
0.14545454545454545,0.16666666666666666,0.6,female,0.010582010582010581,0.52,Flying Machine,0.2,0.03128153380423814,No,spring,plains,0.35
0.6181818181818182,0.625,0.8800000000000001,male,0.31216931216931215,0.9400000000000001,Patanjali Ayurved (Health Care),0.875,0.4954591321897074,Yes,winter,mountains,0.85
0.8181818181818182,0.7916666666666666,0.9800000000000001,male,0.5238095238095238,0.96,Himalaya Liv.52,0.95,1.0,Yes,monsoon,mountains,0.95
0.07272727272727272,0.08333333333333333,0.44000000000000006,female,0.005291005291005291,0.4,Manyavar Mohey,0.09999999999999998,0.02119071644803229,No,summer,coastal,0.025
0.5454545454545454,0.5833333333333334,0.9,male,0.25925925925925924,0.9199999999999999,Dettol,0.85,0.5963673057517659,No,monsoon,mountains,0.85
0.3090909090909091,0.3333333333333333,0.76,female,0.031746031746031744,0.6799999999999999,Max,0.4,0.11200807265388496,No,spring,plains,0.6
0.8545454545454545,0.8333333333333334,1.0,male,0.5238095238095238,0.9800000000000001,Himalaya Liv.52,0.975,1.0,Yes,winter,mountains,1.0
0.03636363636363636,0.041666666666666664,0.26,female,0.0,0.24,Manyavar Mohey,0.04999999999999999,0.0010090817356205853,No,summer,coastal,0.015
0.5636363636363636,0.625,0.9199999999999999,male,0.31216931216931215,0.96,Patanjali Ayurved (Health Care),0.9,0.5963673057517659,Yes,winter,mountains,0.9
0.2545454545454545,0.2916666666666667,0.78,female,0.037037037037037035,0.72,Pepperfry,0.35,0.10191725529767912,No,spring,plains,0.6
0.8727272727272727,0.8333333333333334,1.0,male,0.5238095238095238,0.9800000000000001,Himalaya Liv.52,0.975,1.0,Yes,winter,mountains,1.0
0.10909090909090909,0.125,0.5,female,0.005291005291005291,0.45999999999999996,Wakefit,0.2,0.05146316851664985,No,spring,plains,0.3
0.5818181818181818,0.625,0.8800000000000001,male,0.31216931216931215,0.9400000000000001,Patanjali Ayurved (Health Care),0.875,0.5963673057517659,Yes,winter,mountains,0.85
0.2727272727272727,0.3333333333333333,0.78,female,0.042328042328042326,0.7,Max,0.4,0.12209889001009082,No,spring,plains,0.65
0.8727272727272727,0.7916666666666666,0.9800000000000001,male,0.5238095238095238,0.96,Himalaya Liv.52,0.95,0.8990918264379415,Yes,monsoon,mountains,0.95
0.18181818181818182,0.25,0.64,female,0.026455026455026454,0.62,The Moms Co.,0.3,0.10191725529767912,No,spring,plains,0.5
0.6727272727272727,0.7083333333333334,0.9400000000000001,male,0.36507936507936506,0.96,Patanjali Ayurved (Health Care),0.925,0.5963673057517659,Yes,winter,mountains,0.9
0.21818181818181817,0.2916666666666667,0.7,female,0.037037037037037035,0.6599999999999999,Pepperfry,0.3,0.10191725529767912,No,spring,plains,0.55
0.8909090909090909,0.8333333333333334,0.9800000000000001,male,0.5238095238095238,0.96,Himalaya Liv.52,0.95,1.0,Yes,monsoon,mountains,0.95
0.09090909090909091,0.125,0.5,female,0.005291005291005291,0.42000000000000004,Flying Machine,0.15000000000000002,0.04137235116044399,No,spring,plains,0.3
